Time (s),q1_values_deg,q2_values_deg,q3_values_mm,q1_dot_deg_per_s,q2_dot_deg_per_s,q3_dot_mm_per_s,q1_dotdot_deg_per_s2,q2_dotdot_deg_per_s2,q3_dotdot_mm_per_s2
47.42,1.2340965144429898,86.69551136558496,1.0,-0.09966294429009093,0.13210386898663273,0.0,-0.13081819298987885,0.173235132336913,0.0
47.43,1.233093340060629,86.69684107136119,1.0,-0.10089362538866498,0.13373345990927987,0.0,-0.11516691650503841,0.15248324061190033,0.0
47.44,1.2320786419352165,86.69818603478315,1.0,-0.1019662826201917,0.13515353379887074,0.0,-0.09923358319896547,0.1313584791873268,0.0
47.45,1.2310540144082252,86.69954414203717,1.0,-0.10287829705264429,0.1363606294930264,0.0,-0.08305851986578627,0.10991435079432677,0.0
47.46,1.2300210759941637,86.70091324737301,1.0,-0.10362745301750742,0.13735182081475728,0.0,-0.06668205209003908,0.08820434921119613,0.0
47.47,1.228981465347875,86.70229117845346,1.0,-0.10421193809444507,0.13812471647725033,0.0,-0.05014450365825596,0.0662819575225626,0.0
47.480000000000004,1.2279368372322748,86.70367574170255,1.0,-0.10463034309067254,0.13867745996520853,0.0,-0.03348619715126677,0.0442006484746571,0.0
47.49,1.2268888584860616,86.70506472765277,1.0,-0.1048816620374704,0.13900872944674347,0.0,-0.016747453892573816,0.022013884795057947,0.0
47.5,1.2258392039915254,86.70645591629149,1.0,-0.10496529216852402,0.13911773766110969,0.0,3.140665727485725e-05,-0.00022488183759605818,0.0
47.51,1.224789552642691,86.70784708240599,1.0,-0.1048810339043249,0.13900423180999155,0.0,0.01681006643494687,-0.022462210687024253,0.0
47.52,1.2237415833134389,86.70923600092769,1.0,-0.10462909083982508,0.1386684934473692,0.0,0.0335482088553718,-0.04464467203035838,0.0
47.53,1.2226969708258946,86.71062045227494,1.0,-0.10421006972721747,0.13811133836938438,0.0,0.050205518942747496,-0.06671884680287121,0.0
47.54,1.2216573819188945,86.71199822769508,1.0,-0.10362498046097013,0.13733411651131178,0.0,0.06674168311682216,-0.08863132666903084,0.0
47.550000000000004,1.2206244712166752,86.71336713460516,1.0,-0.10287523606488103,0.13633871183600377,0.0,0.0831163892783815,-0.11032871412908207,0.0
47.56,1.2195998771975969,86.7147250019318,1.0,-0.1019626526754025,0.13512754222873014,0.0,0.09928932690528303,-0.1317576219150851,0.0
47.57,1.2185852181631671,86.71606968544974,1.0,-0.10088944952677537,0.13370355939770207,0.0,0.11522018669385403,-0.1528646724580085,0.0
47.58,1.2175820882070614,86.71739907311975,1.0,-0.09965824894152542,0.13207024877956997,0.0,0.13086866074263348,-0.1735964980653648,0.0
47.59,1.2165920531843366,86.71871109042533,1.0,-0.0982720763119227,0.13023162943639477,0.0,0.1461944424890893,-0.19389974003303223,0.0
47.6,1.215616646680823,86.72000370570848,1.0,-0.09673436009174363,0.12819225397890932,0.0,0.16115722629050921,-0.2137210478281304,0.0
