Time[s],X_Position,Y_Position,Z_Position
94.42,7.007239698048001,10.769239698048,1.0
94.43,6.986010924777001,10.748010924777,1.0
94.44,6.964538228736001,10.726538228736,1.0
94.45,6.9428553468750005,10.704855346875,1.0
94.46000000000001,6.920996528064001,10.682996528064002,1.0
94.47,6.898996447773,10.660996447773002,1.0
94.48,6.876890122752001,10.638890122752002,1.0
94.49,6.854712825711001,10.616712825711001,1.0
94.5,6.832500000000001,10.594500000000002,1.0
94.51,6.810287174289002,10.572287174289002,1.0
94.52,6.788109877248002,10.550109877248001,1.0
94.53,6.766003552227001,10.528003552227004,1.0
94.54,6.744003471936002,10.506003471936001,1.0
94.55,6.722144653125002,10.484144653125,1.0
94.56,6.700461771264002,10.462461771264001,1.0
94.57000000000001,6.678989075223001,10.440989075223003,1.0
94.58,6.657760301952002,10.419760301952003,1.0
94.59,6.636808591161001,10.398808591161002,1.0
94.60000000000001,6.616166400000002,10.378166400000001,1.0
94.61,6.5958654177390015,10.357865417739001,1.0
94.62,6.575936480448002,10.337936480448002,1.0
94.63,6.556409485677001,10.318409485677003,1.0
94.64,6.537313307136001,10.299313307136,1.0
94.65,6.518675709375002,10.280675709375004,1.0
94.66,6.500523262464001,10.262523262464,1.0
94.67,6.482881256673002,10.244881256673002,1.0
94.68,6.465773617152002,10.227773617152003,1.0
94.69,6.449222818611001,10.211222818611,1.0
94.7,6.433249800000002,10.195249800000003,1.0
94.71000000000001,6.417873879189003,10.179873879189003,1.0
94.72,6.403112667648003,10.165112667648001,1.0
94.73,6.388981985127002,10.150981985127004,1.0
94.74,6.375495774336002,10.137495774336003,1.0
94.75,6.362666015625003,10.124666015625003,1.0
94.76,6.350502641664002,10.112502641664001,1.0
94.77,6.339013452123002,10.101013452123004,1.0
94.78,6.328204028352003,10.090204028352002,1.0
94.79,6.318077648061004,10.080077648061003,1.0
94.8,6.308635200000001,10.070635200000002,1.0
94.81,6.299875098639003,10.061875098639003,1.0
94.82000000000001,6.291793198848005,10.053793198848004,1.0
94.83,6.284382710577,10.046382710577003,1.0
94.84,6.277634113536003,10.039634113536001,1.0
94.85000000000001,6.271535071875002,10.033535071875,1.0
94.86,6.266070348864002,10.028070348864002,1.0
94.87,6.261221721573003,10.023221721573002,1.0
94.88,6.2569678955520045,10.018967895552004,1.0
94.89,6.253284419510999,10.015284419511001,1.0
94.9,6.250143600000002,10.0121436,1.0
94.91,6.247514416089001,10.009514416089,1.0
94.92,6.245362434048005,10.007362434048003,1.0
94.93,6.243649722027005,10.005649722027005,1.0
94.94,6.242334764736003,10.004334764736,1.0
94.95,6.241372378125001,10.003372378125002,1.0
94.96000000000001,6.240713624064001,10.002713624064002,1.0
94.97,6.240305725023003,10.002305725023,1.0
94.98,6.240091978752003,10.002091978752,1.0
94.99,6.240011672961003,10.002011672961002,1.0
95.0,6.240000000000002,10.002,1.0
95.01,6.24,10.0020052897722,1.0
95.02,6.24,10.0020416815104,1.0
95.03,6.24,10.0021385437446,1.0
95.04,6.24,10.0023233891328,1.0
95.05,6.24,10.002621913125,1.0
