Time (s),q1_values_deg,q2_values_deg,q3_values_mm
0.51,0.18223009020145559,85.24687573460764,0.0
0.52,0.1894598740518379,85.14980645960374,0.0
0.53,0.1968311312006682,85.05258282263304,0.0
0.54,0.20434392797375175,84.95520447632413,0.0
0.55,0.21199833224031508,84.8576710703561,0.0
0.56,0.21979441342525138,84.75998225143621,0.0
0.5700000000000001,0.22773224252134638,84.66213766327745,0.0
0.58,0.23581189210175255,84.56413694657546,0.0
0.59,0.24403343633249502,84.46597973898565,0.0
0.6,0.252396950985162,84.36766567509969,0.0
0.61,0.2609025134496144,84.26919438642196,0.0
0.62,0.26955020274698127,84.17056550134566,0.0
0.63,0.2783400995426177,84.07177864512862,0.0
0.64,0.28727228615928485,83.97283343986891,0.0
0.65,0.29634684659044475,83.87372950448007,0.0
0.66,0.3055638665136568,83.77446645466621,0.0
0.67,0.31492343330414596,83.67504390289666,0.0
0.68,0.3244256360484728,83.57546145838046,0.0
0.6900000000000001,0.3340705655583752,83.47571872704043,0.0
0.7000000000000001,0.34385831438471853,83.37581531148712,0.0
0.71,0.3537889768315979,83.2757508109923,0.0
0.72,0.3638626489706063,83.17552482146219,0.0
0.73,0.3740794286552042,83.07513693541041,0.0
0.74,0.3844394155352805,82.97458674193061,0.0
0.75,0.3949427110718526,82.87387382666876,0.0
0.76,0.40558941855188163,82.77299777179512,0.0
0.77,0.41637964310331016,82.6719581559759,0.0
0.78,0.4273134917102143,82.5707545543446,0.0
0.79,0.43839107322809584,82.46938653847297,0.0
0.8,0.44961249839940326,82.3678536763416,0.0
0.81,0.4609778798691483,82.26615553231031,0.0
0.8200000000000001,0.4724873322007453,82.16429166708807,0.0
0.8300000000000001,0.48414097189197086,82.06226163770253,0.0
0.84,0.49593891739111506,81.96006499746935,0.0
0.85,0.5078812891133866,81.85770129596088,0.0
0.86,0.5199682094573053,81.75517007897493,0.0
0.87,0.5321998028214955,81.65247088850258,0.0
0.88,0.5445761956214858,81.54960326269612,0.0
0.89,0.5570975163068334,81.44656673583631,0.0
0.9,0.5697638953783364,81.34336083829933,0.0
0.91,0.5825754654054517,81.23998509652337,0.0
0.92,0.5955323610439971,81.13643903297469,0.0
0.93,0.6086347190539244,81.03272216611342,0.0
0.9400000000000001,0.6218826783174043,80.92883401035888,0.0
0.9500000000000001,0.6352763798570129,80.82477407605445,0.0
0.96,0.6488159668542163,80.72054186943201,0.0
0.97,0.6625015846680414,80.61613689257598,0.0
0.98,0.6763333808538854,80.51155864338695,0.0
0.99,0.6903115051826813,80.40680661554474,0.0
1.0,0.7044361096601537,80.3018802984711,0.0
1.01,0.7941541536951675,80.21097437912276,0.0
1.02,0.8838964711390707,80.11990158011554,0.0
1.03,0.9736633121177886,80.02866153324409,0.0
1.04,1.0634549284320887,79.93725386716201,0.0
1.05,1.1532715735689543,79.84567820735619,0.0
1.06,1.2431135027132625,79.75393417612084,0.0
1.07,1.3329809727594075,79.66202139253133,0.0
1.08,1.4228742423232779,79.56993947241774,0.0
1.09,1.5127935717542846,79.47768802833798,0.0
1.1,1.6027392231475377,79.3852666695507,0.0
1.11,1.6927114603562492,79.29267500198789,0.0
1.12,1.7827105490042654,79.19991262822717,0.0
1.1300000000000001,1.872736756498731,79.1069791474637,0.0
1.1400000000000001,1.9627903520429841,79.01387415548187,0.0
1.1500000000000001,2.0528716066495827,78.92059724462658,0.0
1.16,2.142980793153517,78.82714800377417,0.0
1.17,2.233118186225569,78.7335260183032,0.0
1.18,2.32328406238591,78.63973087006458,0.0
1.19,2.413478700017798,78.54576213735167,0.0
1.2,2.5037023793815156,78.45161939486984,0.0
1.21,2.5939553826284953,78.35730221370565,0.0
1.22,2.6842379938155583,78.26281016129587,0.0
1.23,2.774550498919473,78.16814280139592,0.0
1.24,2.864893185851543,78.07329969404803,0.0
1.25,2.9552663444725282,77.97828039554908,0.0
1.26,3.0456702666077042,77.88308445841791,0.0
1.27,3.136105246062126,77.78771143136241,0.0
