q1_values_deg,q2_values_deg,q3_values_mm
-0.027415567780803774,-120.0,0
-0.026050638416034454,-128.96159757196443,0
0.7599148751407463,-132.68659898343773,0
1.5447456883788622,-128.96159757196443,0
-0.027415567780803774,-120.0,0
